ano_campeonato,mes,dia,week_day,rodada,estadio,arbitro,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_1_tempo_mandante,gols_1_tempo_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,chutes_bola_parada_mandante,chutes_bola_parada_visitante,defesas_mandante,defesas_visitante,impedimentos_mandante,impedimentos_visitante,chutes_mandante,chutes_visitante,chutes_fora_mandante,chutes_fora_visitante,winner
2014,4,27,0,2,13,33,15,28,73,75,8,14,2250000,1100000,28.0,27.4,2.0,1.0,6,4,15,15,15,16,5,11,1,0,5,0,4,0,1
2014,8,21,4,16,35,13,15,0,73,82,9,18,4700000,13350000,27.2,25.8,2.0,1.0,0,0,255,255,0,0,0,0,0,0,0,0,0,0,1
2014,11,23,0,36,35,62,15,3,73,38,11,7,10000000,29100000,26.4,27.9,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2014,5,4,0,3,14,35,16,14,26,77,6,7,14500000,2600000,29.6,28.7,2.0,0.0,2,18,11,8,8,11,9,2,0,0,5,11,4,7,1
2014,7,20,0,11,14,31,16,5,26,20,8,19,16450000,10600000,29.4,28.3,2.0,0.0,11,2,3,9,9,4,0,1,1,0,6,0,13,5,1
2014,9,7,0,19,14,66,16,7,26,53,2,14,15800000,5250000,29.7,26.8,2.0,0.0,12,5,13,15,15,13,3,7,0,0,8,4,6,3,2
2014,10,26,0,31,14,47,16,24,26,56,6,17,18100000,5550000,26.8,25.4,2.0,0.0,3,2,13,10,10,13,3,4,0,0,6,5,11,5,1
2014,6,1,0,9,1,29,1,5,21,63,1,17,24700000,6800000,27.2,27.5,3.0,0.0,4,3,10,12,12,10,7,2,0,0,5,8,6,4,1
2014,8,10,0,14,8,11,9,12,14,54,7,15,42150000,7600000,27.7,28.0,3.0,1.0,3,3,11,8,8,11,1,4,0,0,8,2,4,9,1
2014,5,31,6,9,44,35,10,19,33,31,19,5,4400000,2150000,27.2,24.7,3.0,0.0,1,2,10,14,14,10,1,4,0,0,4,2,2,4,1
2014,9,28,0,25,14,29,16,13,26,48,2,19,14100000,7200000,29.8,26.6,3.0,1.0,4,3,16,9,9,12,4,3,1,0,15,14,3,5,1
2014,9,21,0,23,4,80,4,0,18,14,12,18,6200000,10800000,26.1,26.1,4.0,0.0,8,2,22,8,8,22,1,3,0,0,4,2,5,6,1
2015,5,10,0,1,40,13,19,26,42,49,7,8,28250000,8350000,24.7,26.8,1.0,0.0,7,2,18,16,15,17,1,6,1,0,24,9,11,4,0
2015,5,24,0,3,40,29,19,7,78,53,18,19,26000000,7950000,26.1,25.6,0.0,0.0,2,12,10,12,13,11,10,4,1,1,4,10,5,6,1
2015,6,4,4,5,40,23,19,23,79,12,13,8,28500000,33250000,24.6,28.0,3.0,1.0,3,12,9,8,9,10,12,4,1,1,1,6,0,4,1
2015,6,14,0,7,40,47,19,6,79,83,12,1,28250000,14750000,25.8,25.1,1.0,0.0,6,4,17,24,23,17,2,5,1,1,24,13,13,6,1
2015,6,21,0,8,40,65,19,0,79,24,7,11,28250000,30250000,25.8,28.4,0.0,0.0,12,2,13,18,19,15,3,9,2,1,11,5,8,3,1
2015,7,2,4,10,40,66,19,1,79,0,5,13,31750000,49500000,26.4,27.5,0.0,0.0,4,6,15,12,13,16,3,5,1,1,7,4,3,3,1
2015,7,11,6,13,40,29,19,9,79,17,4,19,28500000,11200000,26.3,29.4,0.0,0.0,3,0,22,15,16,24,2,4,2,1,5,4,6,4,1
2015,7,26,0,15,40,3,19,14,79,77,5,3,19200000,16750000,24.4,27.9,1.0,0.0,4,10,17,18,19,17,2,2,0,1,2,2,3,7,0
2015,8,9,0,17,40,54,19,11,79,84,8,10,25750000,27250000,27.5,26.1,2.0,0.0,7,6,18,11,9,16,4,2,0,1,16,12,10,5,1
2015,8,16,0,19,40,15,19,29,79,27,3,18,27500000,7500000,27.1,25.4,0.0,1.0,7,4,10,15,16,10,3,2,0,1,3,3,4,8,1
2015,8,30,0,21,40,29,19,13,79,20,3,17,27050000,8950000,27.5,27.5,0.0,0.0,4,9,15,15,16,16,4,2,1,1,1,2,4,4,0
2015,9,6,0,23,40,31,19,19,79,35,3,15,24500000,10000000,25.9,25.2,0.0,1.0,9,2,12,13,14,13,5,1,1,1,1,6,5,5,1
2015,9,13,0,25,40,31,19,10,79,85,3,4,24650000,42250000,26.8,25.4,0.0,1.0,4,4,19,16,15,18,5,3,1,1,17,17,7,9,2
2015,9,27,0,28,40,66,19,20,79,56,3,15,25350000,9950000,25.1,27.4,2.0,0.0,5,4,13,9,10,14,3,6,1,1,8,5,8,5,1
2015,10,16,5,30,40,79,19,4,79,14,3,4,28250000,31750000,27.0,25.6,1.0,0.0,11,5,7,9,10,8,5,7,1,1,5,1,6,1,1
2015,10,18,0,31,40,29,19,28,79,49,3,14,27000000,9300000,27.4,28.1,2.0,0.0,3,3,18,14,13,18,1,4,0,1,15,12,7,8,2
2015,11,1,0,33,40,84,19,5,79,47,3,11,23600000,29000000,25.8,26.4,0.0,0.0,9,1,26,14,15,26,0,8,0,1,9,1,6,7,1
2015,11,19,4,35,40,48,19,3,79,77,3,14,33250000,34250000,25.4,28.3,0.0,0.0,5,7,13,10,11,14,4,2,1,1,2,5,4,8,1
2015,11,29,0,37,40,3,19,18,79,86,3,2,27000000,35250000,25.5,28.3,1.0,1.0,4,4,9,14,13,9,3,3,1,1,13,13,8,6,1
2015,5,10,0,1,19,54,21,4,50,87,12,11,6000000,21000000,26.7,28.6,0.0,1.0,6,2,13,18,19,13,0,2,0,1,5,1,5,0,0
2015,5,24,0,3,19,65,21,5,50,0,16,15,4450000,31750000,26.3,28.3,0.0,0.0,8,2,12,4,5,13,5,9,1,1,7,3,3,1,1
2015,6,4,4,5,19,35,21,18,50,76,7,5,10000000,31500000,26.8,26.5,0.0,2.0,9,2,10,9,9,10,1,3,0,1,19,5,7,1,2
2015,6,14,0,7,19,48,21,7,50,53,7,14,10000000,12500000,27.5,26.2,1.0,1.0,10,7,23,13,13,23,4,5,0,1,16,10,3,5,0
2015,6,27,6,9,19,5,21,16,50,88,10,6,9000000,25600000,26.5,24.9,0.0,2.0,3,6,18,5,6,20,1,2,2,1,6,1,5,4,2
2015,7,5,0,11,19,54,21,14,50,77,13,1,7500000,17750000,25.4,27.6,2.0,1.0,6,4,12,8,9,13,4,2,1,1,3,6,4,6,0
2015,7,12,0,13,19,13,21,28,50,80,15,9,8750000,12400000,26.9,29.1,2.0,0.0,2,7,15,15,16,16,4,0,1,1,1,5,4,5,1
2015,7,25,6,15,19,23,21,6,50,83,13,8,9250000,13850000,28.1,24.0,0.0,1.0,3,9,26,13,14,26,6,3,0,1,5,6,1,9,2
2015,8,8,6,17,19,88,21,3,50,29,16,3,7100000,15600000,28.5,28.6,1.0,0.0,15,9,7,12,11,7,2,5,2,1,23,9,9,4,1
2015,8,16,0,19,19,62,21,23,50,12,16,1,6100000,41000000,27.5,25.8,1.0,1.0,6,5,10,15,16,11,3,1,1,1,4,4,3,1,2
2015,8,30,0,21,19,3,21,11,50,53,18,10,7150000,24500000,26.9,24.7,0.0,0.0,5,13,15,12,13,15,4,2,0,1,4,4,3,4,1
2015,9,6,0,23,19,44,21,13,50,20,18,17,7400000,5450000,27.1,25.9,0.0,0.0,2,6,18,17,16,18,5,3,4,1,11,15,3,6,2
2015,9,13,0,25,19,89,21,19,50,35,18,13,11200000,12000000,28.0,25.4,0.0,1.0,4,3,10,20,19,10,2,3,0,1,15,8,6,5,1
2015,9,20,0,27,19,15,21,10,50,85,16,4,9950000,15100000,27.9,23.2,1.0,1.0,5,10,15,12,13,15,3,2,0,1,3,5,5,7,1
2015,10,17,6,31,19,5,21,0,50,24,17,6,10200000,22000000,28.7,25.8,0.0,1.0,3,7,12,10,11,13,6,2,1,1,7,6,6,5,2
2015,10,31,6,33,19,65,21,1,50,68,16,10,10250000,35000000,25.1,28.7,0.0,0.0,6,1,12,15,16,14,4,3,2,1,7,4,5,2,0
2015,11,19,4,35,19,29,21,29,80,27,16,20,10750000,7350000,27.2,26.3,1.0,1.0,5,5,14,18,19,14,6,6,0,1,7,1,1,1,1
2015,11,29,0,37,19,62,21,26,80,89,17,9,10200000,13250000,26.8,27.6,0.0,0.0,7,7,15,27,28,17,2,4,2,1,5,2,10,0,1
2015,5,10,0,1,1,62,1,23,21,12,17,5,27900000,26800000,26.8,28.1,0.0,0.0,9,1,12,16,17,13,6,8,1,1,6,1,3,2,2
2015,5,24,0,3,1,62,1,26,21,49,20,5,16900000,8700000,26.4,26.8,0.0,0.0,2,3,16,13,14,18,0,3,2,1,5,0,6,1,0
2015,6,4,4,5,1,29,1,5,7,38,19,18,42500000,29000000,26.8,27.1,0.0,0.0,6,1,12,11,12,15,1,7,3,1,5,1,4,0,1
2015,6,21,0,8,1,3,1,28,7,80,10,14,40750000,13000000,26.7,28.6,0.0,1.0,2,6,255,210,9,15,3,3,0,1,3,3,6,6,2
2015,7,5,0,11,1,29,1,6,7,83,14,5,40750000,19000000,26.4,25.1,1.0,0.0,3,2,19,7,8,21,2,2,2,1,4,2,1,2,1
2015,7,12,0,13,1,37,1,19,7,35,12,13,32900000,8850000,27.3,25.3,1.0,0.0,6,2,16,16,17,16,1,8,0,1,9,2,7,3,1
2015,7,19,0,14,1,15,1,20,7,56,11,13,29400000,8600000,27.7,26.4,1.0,0.0,13,0,23,11,11,22,1,6,2,1,22,6,10,4,0
2015,8,9,0,17,1,23,1,0,7,24,14,5,34400000,29500000,27.7,28.5,1.0,0.0,5,3,11,20,21,12,3,4,1,1,5,4,9,5,1
2015,8,16,0,19,1,29,1,11,7,53,14,11,35500000,22250000,27.6,24.1,0.0,0.0,5,10,14,13,14,15,8,2,1,1,3,6,6,7,0
2015,8,30,0,21,1,90,1,4,7,14,16,11,28400000,16250000,27.8,27.2,0.0,1.0,3,2,13,18,19,13,1,5,0,1,5,1,2,2,2
2015,9,6,0,23,1,15,1,7,70,18,16,14,28000000,14000000,27.8,25.3,2.0,0.0,4,5,19,17,18,20,1,2,1,1,3,2,8,2,1
2015,9,13,0,25,1,0,1,18,70,76,14,2,35750000,37500000,28.9,27.7,1.0,0.0,2,6,18,9,9,18,6,3,1,1,15,13,6,3,0
2015,9,27,0,28,1,87,1,13,70,20,13,14,29500000,9600000,28.9,26.9,1.0,0.0,4,0,14,15,16,15,5,7,1,1,10,6,7,8,1
2015,10,4,0,29,1,13,1,16,70,88,13,3,39250000,27750000,28.0,26.8,0.0,0.0,11,3,16,11,12,19,1,3,3,1,3,3,8,2,0
2015,10,18,0,31,1,11,1,3,70,77,13,11,37500000,35650000,28.6,25.4,1.0,0.0,8,3,19,19,20,19,5,3,0,1,3,7,4,6,1
2015,11,8,0,34,1,5,1,10,70,74,10,5,38500000,44000000,28.8,27.1,1.0,1.0,5,8,255,255,11,13,0,4,0,1,0,4,12,3,1
2015,11,15,0,35,1,79,1,14,70,43,10,7,33000000,22500000,28.8,27.0,0.0,0.0,3,7,24,14,14,23,1,2,1,1,9,12,4,7,1
2015,11,29,0,37,1,90,1,29,70,27,8,20,32000000,6800000,29.0,25.5,2.0,0.0,4,3,11,10,11,15,5,6,4,1,8,5,4,5,1
2015,5,17,0,2,2,54,2,14,7,77,15,1,26000000,15850000,27.5,28.0,0.0,1.0,5,7,8,12,13,12,0,4,4,1,6,1,2,3,0
2015,5,31,0,4,2,31,2,3,40,29,17,12,30500000,36500000,27.5,27.5,1.0,2.0,3,3,255,255,14,27,4,5,0,1,4,5,8,4,2
2015,6,6,6,6,2,62,2,28,40,80,19,7,35500000,13250000,26.5,28.0,0.0,0.0,18,3,11,16,16,11,3,5,2,1,20,10,5,5,1
2015,6,20,6,8,2,88,2,18,40,76,17,6,28250000,31250000,27.6,27.9,0.0,2.0,8,4,12,9,10,12,2,2,0,1,3,4,10,1,2
2015,7,5,0,11,2,15,2,7,40,53,16,12,22250000,13500000,25.9,28.3,0.0,0.0,3,2,26,22,23,30,1,3,4,1,5,2,5,3,2
2015,7,12,0,13,2,0,2,23,40,12,14,5,24000000,46750000,25.5,27.3,0.0,0.0,6,8,7,16,14,7,8,6,0,2,17,26,6,11,2
2015,7,18,6,14,2,17,2,16,40,88,17,4,26000000,29850000,27.3,25.8,1.0,0.0,2,8,11,19,18,11,5,4,2,2,8,25,2,12,1
2015,8,2,0,16,2,62,2,4,40,14,12,15,30750000,25000000,27.7,26.3,2.0,0.0,3,6,12,19,16,11,1,1,0,2,15,14,10,6,0
2015,8,13,4,18,2,66,2,6,40,83,15,6,22000000,16100000,27.1,24.7,3.0,1.0,2,3,9,11,13,10,3,3,1,2,4,3,5,3,1
2015,8,23,0,20,2,62,2,10,46,85,13,7,28500000,35600000,28.0,26.0,1.0,1.0,4,3,11,11,10,11,3,3,1,2,9,7,2,3,1
2015,9,3,4,22,45,88,2,20,46,56,10,15,29250000,7650000,28.1,26.3,1.0,0.0,3,3,8,10,12,8,3,3,0,2,6,5,1,4,1
2015,9,11,5,24,2,66,2,1,46,68,7,13,25250000,27750000,26.4,28.0,1.0,0.0,5,5,18,7,9,19,11,8,1,2,1,5,5,3,1
2015,9,18,5,26,2,79,2,13,46,20,5,16,31000000,9200000,25.9,27.8,0.0,2.0,2,0,14,22,24,14,3,5,0,2,5,4,8,6,2
2015,10,4,0,29,2,29,2,29,46,27,7,20,29750000,8850000,26.0,27.5,0.0,0.0,9,1,12,10,12,14,1,5,2,2,5,1,10,6,1
2015,10,18,0,31,2,13,2,11,46,53,8,9,35000000,32750000,27.3,26.9,0.0,1.0,2,7,20,12,14,22,3,4,2,2,6,4,4,7,2
2015,11,8,0,34,2,29,2,19,46,90,11,17,23250000,13850000,26.9,25.1,1.0,1.0,0,9,20,19,17,19,1,1,0,2,8,11,6,8,1
2015,11,22,0,36,37,54,2,26,46,89,11,9,31000000,13500000,28.3,27.1,0.0,0.0,7,4,21,8,7,20,4,3,1,2,18,14,9,4,0
2015,12,6,0,38,2,48,2,0,81,24,12,11,19750000,21000000,26.8,27.3,0.0,0.0,6,1,23,14,16,24,3,8,1,2,10,4,9,3,2
2015,5,16,6,2,4,13,4,6,6,83,14,2,6200000,18550000,23.3,25.8,0.0,0.0,5,7,15,11,11,12,2,3,3,2,16,11,7,3,1
2015,5,31,0,4,22,62,4,16,6,88,2,11,10000000,32000000,23.4,25.1,0.0,1.0,14,5,11,14,16,12,5,6,1,2,7,6,5,2,0
2015,6,8,1,6,22,91,4,20,6,56,8,10,8850000,10500000,23.4,26.0,0.0,0.0,3,5,15,10,12,15,6,5,0,2,7,6,4,9,2
2015,6,28,0,9,22,29,4,3,42,29,15,5,9100000,31750000,24.4,28.4,1.0,0.0,9,4,17,9,11,17,4,4,0,2,4,7,11,2,2
2015,7,5,0,11,22,13,4,23,82,12,17,6,8100000,46750000,25.3,27.2,0.0,0.0,6,9,23,14,12,22,6,2,1,2,12,21,5,8,0
2015,7,9,4,12,22,62,4,4,35,87,15,16,8450000,25000000,24.9,25.3,0.0,0.0,3,4,10,15,17,11,1,3,1,2,5,1,5,4,1
2015,7,26,0,15,22,13,4,5,35,38,16,14,9000000,27000000,25.0,26.3,0.0,0.0,3,5,21,14,13,20,1,3,0,2,16,10,6,4,2
2015,8,9,0,17,22,65,4,18,35,76,17,1,10500000,28500000,24.9,27.9,0.0,0.0,8,6,13,14,16,16,4,6,3,2,7,4,4,3,0
2015,8,13,4,18,22,57,4,28,35,80,17,9,9750000,12750000,23.7,28.5,0.0,0.0,4,4,11,16,18,11,0,1,0,2,3,1,8,4,0
2015,9,3,4,22,22,0,4,0,35,24,16,4,9500000,22650000,25.3,26.5,0.0,0.0,4,4,17,8,8,16,2,3,0,2,21,14,11,4,1
2015,9,11,5,24,22,88,4,14,35,77,17,9,13750000,22750000,25.7,27.6,0.0,0.0,9,3,16,18,17,15,3,1,7,2,13,11,6,8,1
2015,9,17,4,26,22,54,4,26,35,74,15,12,13000000,16000000,24.3,27.7,1.0,1.0,5,1,15,17,19,17,2,9,2,2,10,2,2,4,2
2015,9,20,0,27,22,65,4,29,83,27,17,19,13750000,7950000,25.0,26.2,1.0,0.0,11,0,8,9,12,8,1,9,0,3,15,2,7,3,1
2015,10,4,0,29,22,17,4,7,54,91,16,18,14250000,14750000,26.1,25.8,1.0,0.0,11,0,16,16,14,16,4,5,2,3,25,13,13,7,2
2015,10,25,0,32,22,44,4,1,84,68,18,11,13600000,33000000,25.3,29.2,0.0,0.0,2,3,9,15,13,6,3,2,4,3,8,11,4,4,2
2015,11,1,0,33,22,66,4,11,84,53,18,6,12950000,32750000,25.5,27.0,0.0,1.0,5,4,19,16,16,18,8,2,2,3,9,17,6,5,1
2015,11,18,3,35,22,17,4,13,84,92,17,18,10850000,7600000,26.1,26.5,0.0,2.0,7,4,19,19,22,19,3,5,0,3,5,3,2,6,2
2015,12,6,0,38,22,17,4,10,84,61,19,4,13000000,35500000,26.8,27.3,0.0,0.0,5,3,27,18,21,27,2,1,0,3,5,2,4,3,2
2015,5,9,6,1,5,58,5,18,46,76,10,9,19250000,18000000,28.2,27.6,0.0,0.0,6,2,16,15,18,17,4,6,1,3,7,4,7,5,0
2015,5,24,0,3,5,5,5,19,46,28,13,4,25000000,5450000,28.4,22.8,0.0,0.0,5,10,16,16,19,19,7,1,3,3,2,8,4,5,2
2015,6,5,5,5,5,90,5,11,46,93,11,14,29250000,22750000,28.4,27.6,0.0,0.0,3,6,11,15,19,11,4,1,0,4,4,6,3,9,0
2015,6,14,0,7,5,54,5,3,74,29,15,5,31250000,27000000,29.5,28.5,1.0,1.0,0,8,12,18,22,12,5,7,0,4,1,3,0,5,1
2015,6,28,0,9,5,62,5,10,21,85,14,2,31000000,54000000,27.5,28.9,2.0,0.0,4,7,9,9,13,10,5,6,1,4,2,3,1,0,1
2015,7,2,4,10,5,35,5,28,21,80,11,9,31000000,12900000,27.5,29.1,1.0,0.0,8,5,18,11,15,19,4,6,1,4,9,4,10,5,1
2015,7,9,4,12,5,80,5,20,21,56,7,13,28750000,7750000,28.8,26.3,1.0,0.0,3,4,14,25,25,14,3,2,0,4,16,15,10,6,1
2015,7,19,0,14,5,57,5,4,21,14,7,16,32000000,27000000,28.0,26.6,1.0,0.0,8,3,15,12,16,19,3,9,4,4,5,3,5,4,1
2015,8,2,0,16,5,17,5,6,21,83,3,8,32000000,13100000,28.0,23.5,0.0,0.0,5,9,12,10,14,12,3,4,0,4,5,4,2,5,2
2015,8,16,0,19,5,80,5,5,21,38,8,13,23000000,24250000,29.6,26.4,1.0,0.0,8,5,18,19,23,18,6,8,0,4,9,4,3,3,1
2015,8,30,0,21,5,89,5,29,21,27,5,19,23250000,7500000,27.9,25.4,2.0,2.0,5,2,199,255,22,16,2,6,2,4,2,6,2,9,1
2015,9,6,0,23,5,65,5,23,21,12,6,1,25000000,39500000,29.2,26.2,3.0,2.0,2,1,23,11,10,22,1,5,0,4,14,8,5,3,0
2015,9,13,0,25,5,57,5,7,21,18,8,17,20250000,12850000,29.5,27.8,0.0,0.0,0,10,13,16,20,13,4,1,0,4,3,5,2,7,1
2015,9,19,6,27,5,23,5,16,21,88,5,3,22500000,15800000,29.1,24.6,2.0,1.0,10,4,8,9,14,8,1,2,0,5,3,1,5,2,1
2016,8,13,6,20,13,90,15,5,46,94,12,4,18150000,25850000,27.9,28.4,1.0,0.0,3,9,15,15,15,15,3,4,0,0,4,3,6,8,1
2016,9,25,0,27,13,22,15,4,46,14,14,4,17750000,24950000,27.1,26.1,1.0,0.0,3,3,24,18,18,24,5,2,0,0,2,8,4,9,1
2016,10,17,1,31,13,11,15,12,85,53,16,15,19400000,9700000,28.1,26.9,1.0,0.0,2,5,16,18,18,16,4,2,0,0,1,2,1,0,1
2016,10,28,5,33,13,15,15,26,85,77,16,10,19400000,11150000,28.1,27.5,0.0,0.0,4,6,6,18,18,6,2,3,0,0,3,3,6,4,1
2016,12,11,0,38,13,57,15,7,85,48,16,18,18950000,6700000,28.1,26.0,0.0,0.0,7,9,14,21,21,14,7,3,0,0,3,7,6,7,1
2016,5,15,0,1,14,44,16,28,60,49,12,13,22900000,10950000,25.0,22.1,0.0,0.0,8,7,17,15,15,19,6,10,2,0,4,2,3,1,0
2016,5,26,4,3,14,80,16,14,60,47,6,18,21250000,19350000,25.7,27.6,0.0,0.0,4,10,9,18,18,10,2,3,1,0,3,5,5,4,1
2016,6,2,4,5,14,57,16,6,60,65,2,16,24500000,22500000,25.1,24.8,1.0,0.0,5,5,10,15,15,12,1,1,2,0,3,2,4,6,1
2016,6,17,5,8,14,3,16,18,60,24,1,16,23500000,30500000,25.8,28.2,1.0,0.0,7,7,6,17,17,6,5,9,0,0,4,6,3,1,1
2016,9,16,5,25,14,37,16,12,33,53,16,18,24750000,10700000,25.7,26.6,0.0,0.0,8,3,11,8,8,15,1,2,4,0,3,1,7,2,2
2016,10,2,0,28,14,92,16,7,33,48,18,16,25250000,10500000,27.7,26.6,1.0,0.0,9,5,11,5,5,12,4,12,1,0,4,0,2,1,1
2016,10,7,5,29,14,11,16,13,33,45,18,12,19500000,7200000,26.2,26.6,0.0,0.0,8,2,8,18,18,11,0,4,3,0,8,0,6,4,1
2016,11,18,5,35,14,13,16,26,86,77,17,12,30500000,11400000,25.5,27.4,1.0,0.0,4,8,14,18,18,17,5,4,3,0,5,5,4,8,0
2016,11,27,0,37,14,66,16,1,86,68,17,12,24250000,27800000,27.2,27.0,0.0,0.0,8,4,19,17,17,20,5,3,1,0,4,6,8,6,1
2016,5,15,0,1,16,55,18,26,87,77,11,10,7250000,9000000,26.3,25.4,0.0,0.0,7,2,19,19,19,20,3,2,1,0,3,5,2,1,0
2016,6,2,4,5,16,53,18,10,87,95,17,6,11000000,28250000,28.0,26.2,1.0,0.0,7,3,14,20,20,15,4,3,1,0,4,3,9,11,1
2016,6,12,0,7,16,0,18,5,87,94,15,6,10750000,18600000,28.4,25.2,1.0,0.0,8,3,12,11,11,13,1,3,1,0,3,4,5,6,1
2016,6,19,0,9,16,93,18,11,87,53,13,1,9100000,22500000,28.2,25.8,1.0,0.0,11,3,15,16,16,18,4,3,3,0,5,4,8,5,1
2016,6,26,0,11,16,22,18,13,87,92,10,17,9750000,11500000,28.8,28.3,0.0,0.0,8,3,13,16,16,17,0,2,4,0,3,0,5,4,0
2016,7,17,0,15,16,31,18,28,60,5,17,13,10350000,9900000,27.3,31.0,1.0,0.0,3,5,24,24,24,24,3,1,0,0,4,5,3,0,0
2016,7,30,6,17,16,0,18,12,60,13,17,13,8850000,12250000,27.6,26.5,1.0,0.0,9,2,12,15,15,15,0,6,3,0,10,0,8,0,1
2016,9,4,0,19,16,87,18,14,60,47,15,12,8450000,14250000,26.9,28.1,0.0,0.0,10,2,10,5,5,12,1,4,2,0,7,3,12,6,0
2016,9,7,3,23,16,35,18,6,88,65,18,9,9000000,9600000,27.6,25.0,1.0,0.0,9,2,22,13,13,26,2,6,4,0,9,2,7,5,1
2016,9,25,0,27,16,83,18,30,51,74,17,19,10500000,8850000,26.6,28.2,2.0,0.0,5,2,9,15,15,9,1,8,0,0,2,1,1,0,1
2016,10,9,0,29,16,23,18,8,51,96,17,8,10480000,8000000,27.5,26.7,0.0,0.0,7,6,12,9,9,12,7,7,0,0,3,4,3,0,2
2016,10,16,0,31,16,80,18,0,51,3,18,1,9730000,43600000,28.4,26.0,0.0,0.0,8,2,9,21,21,9,0,3,0,0,3,1,3,6,2
2016,10,29,6,33,16,94,18,16,88,26,18,8,10750000,14100000,28.4,23.8,0.0,0.0,5,5,10,15,15,11,1,2,1,0,3,1,2,7,0
2016,11,27,0,37,16,53,18,3,51,97,18,10,9850000,19250000,26.2,27.2,1.0,0.0,6,2,13,11,11,14,5,8,1,0,2,1,4,1,1
2016,9,18,0,26,40,23,19,3,11,76,8,7,45000000,25750000,27.4,28.2,0.0,1.0,2,3,14,12,12,16,4,8,2,0,2,2,6,1,2
2016,11,7,1,34,40,54,19,14,11,98,8,14,28750000,16700000,26.2,27.4,0.0,1.0,3,2,14,17,17,14,1,4,0,0,4,3,6,2,2
2016,12,11,0,38,40,15,19,8,11,96,8,6,13600000,13500000,23.3,28.4,0.0,1.0,1,1,15,12,12,16,4,4,1,0,6,1,2,1,2
2016,11,16,3,35,0,54,0,28,89,5,5,10,8900000,9750000,27.0,31.3,0.0,1.0,6,2,12,15,15,12,4,4,0,0,5,5,3,0,2
2016,8,5,5,18,20,65,1,11,70,43,19,13,29100000,28000000,28.4,26.7,3.0,1.0,5,6,12,18,18,13,0,3,1,0,8,0,3,3,1
2016,9,18,0,26,1,84,1,18,70,24,16,3,32100000,33000000,28.7,29.6,0.0,1.0,4,3,11,12,12,16,1,2,5,0,4,1,9,2,0
2016,11,6,0,34,1,22,1,3,70,76,13,9,30250000,25750000,27.5,26.9,2.0,1.0,17,0,12,9,9,13,1,5,1,0,8,3,9,2,1
2016,12,11,0,38,1,48,1,23,70,47,13,7,30000000,21500000,27.7,27.7,1.0,1.0,9,5,14,23,23,19,3,4,5,0,7,5,5,2,1
2016,5,26,4,3,38,95,2,28,81,49,12,2,22550000,9750000,25.7,25.9,1.0,1.0,10,0,10,15,15,10,0,2,0,0,5,4,5,4,0
2016,6,5,0,6,37,54,2,0,90,3,4,5,20250000,31500000,24.8,25.5,1.0,1.0,4,2,13,22,22,16,3,9,3,0,11,3,4,5,2
2016,6,19,0,9,46,22,2,10,90,95,7,6,21350000,44250000,25.7,25.5,1.0,1.0,7,5,15,12,12,16,1,2,1,0,3,1,5,2,0
2016,11,20,0,36,2,17,2,13,90,45,3,14,26100000,9450000,28.6,26.7,2.0,1.0,4,2,13,10,10,16,3,7,3,0,9,3,6,1,0
2016,6,3,5,5,23,79,5,16,10,88,8,1,29250000,31500000,28.5,26.4,1.0,1.0,5,3,15,14,14,19,4,5,4,0,8,5,4,4,1
2016,10,23,0,32,5,17,5,14,10,98,1,15,27600000,19400000,28.4,28.1,2.0,1.0,6,3,15,11,11,16,3,6,1,0,9,3,5,6,1
2016,5,22,0,2,6,17,6,13,15,56,14,6,38000000,11000000,25.5,27.9,0.0,1.0,5,2,13,23,23,14,3,5,1,0,7,4,7,4,1
2016,9,11,0,24,6,65,6,23,15,38,5,4,14200000,23250000,25.2,26.6,0.0,1.0,8,5,17,14,14,18,1,4,1,0,5,1,7,3,1
2016,10,17,1,31,6,35,6,16,15,26,4,7,26550000,6250000,28.1,23.1,1.0,1.0,5,1,13,9,9,13,3,2,0,0,2,3,2,2,0
2016,6,11,6,7,38,11,7,16,75,88,8,2,27250000,25500000,26.9,27.8,0.0,1.0,4,5,14,14,14,14,1,6,0,0,3,0,0,2,0
2016,9,13,2,24,47,94,7,18,75,24,7,3,24000000,30250000,27.0,30.6,0.0,1.0,6,5,17,14,14,18,3,2,1,0,3,3,4,2,1
2016,10,1,6,28,47,0,7,14,75,47,5,14,22750000,17900000,27.5,28.4,0.0,1.0,8,5,16,14,14,19,2,6,3,0,6,2,10,7,1
2016,10,28,5,33,2,44,7,12,75,53,9,17,23250000,11700000,27.3,27.5,2.0,1.0,8,6,12,9,9,12,3,5,0,0,5,5,8,1,0
2016,6,2,4,5,48,65,29,14,91,43,3,20,7500000,18750000,29.4,28.9,0.0,1.0,10,6,11,17,17,14,1,2,3,0,3,2,6,7,2
2016,6,13,1,7,48,22,29,4,91,14,9,11,7000000,16750000,28.8,25.4,0.0,1.0,9,8,17,16,16,17,1,7,0,0,10,3,6,9,2
2016,6,23,4,10,48,48,29,5,91,94,13,7,6750000,21350000,29.5,25.7,0.0,1.0,6,3,13,11,11,14,1,9,1,0,9,1,7,8,2
